url_path,views_total,views_unique
/khulnasoft/shipyard,32,4
/khulnasoft/shipyard/pulls,26,4
/khulnasoft/shipyard/actions,25,3
/khulnasoft/shipyard/pull/13/checks,15,1
/khulnasoft/shipyard/pull/13,14,1
/khulnasoft/shipyard/discussions,7,3
/khulnasoft/shipyard/pull/13/files,7,1
/khulnasoft/shipyard/pull/14,7,1
/khulnasoft/shipyard/pull/15,6,1
/khulnasoft/shipyard/pull/16,5,1
